,ROUTE,Number_of_Trips,Average_Actual_distance_to_destination,#source_states,#destination_states,destination_states,source_states,source_cities,route_type,destination_cities
1261,Pune Hubli -- Hubli Bengaluru,2.0,745.7677637698098,2,1,Karnataka,Maharashtra Karnataka,Pune Hubli,FTL,Hubli Bengaluru
1262,Bengaluru -- BLR,2.0,23.374279442451073,1,1,Karnataka,Karnataka,Bengaluru,Carting,BLR
1263,Sonipat Roorkee Haridwar Rishikesh -- Roorkee Haridwar Rishikesh Sonipat,2.0,349.65759874214393,2,2,Uttarakhand Haryana,Haryana Uttarakhand,Sonipat Roorkee Haridwar Rishikesh,FTL,Roorkee Haridwar Rishikesh Sonipat
1264,Kharagpur Keshiary Manglamaro Contai -- Keshiary Manglamaro Contai Kharagpur,2.0,166.34707149564596,1,1,West Bengal,West Bengal,Kharagpur Keshiary Manglamaro Contai,FTL,Keshiary Manglamaro Contai Kharagpur
1265,Surat -- Surat,2.0,20.88612913579846,1,1,Gujarat,Gujarat,Surat,Carting,Surat
1266,Gurgaon -- Delhi,2.0,50.913840560916924,1,1,Delhi,Haryana,Gurgaon,Carting,Delhi
1267,Delhi Agra -- Agra Gurgaon,2.0,329.9591254050313,2,2,Uttar Pradesh Haryana,Delhi Uttar Pradesh,Delhi Agra,FTL,Agra Gurgaon
1268,Amb DehraGopipur Dharamshala Palampur -- DehraGopipur Kangra Palampur Chandigarh,2.0,169.95267181442927,1,2,Himachal Pradesh Punjab,Himachal Pradesh,Amb DehraGopipur Dharamshala Palampur,FTL,DehraGopipur Kangra Palampur Chandigarh
1269,Hyderabad Pune -- Pune Bhiwandi,2.0,565.0319680552061,2,1,Maharashtra,Telangana Maharashtra,Hyderabad Pune,FTL,Pune Bhiwandi
1270,Bengaluru Kolar Mulbagal Chintamani -- Kolar Mulbagal Chintamani Bengaluru,2.0,106.63916696411438,1,1,Karnataka,Karnataka,Bengaluru Kolar Mulbagal Chintamani,Carting,Kolar Mulbagal Chintamani Bengaluru
1271,Mumbai -- Bhiwandi,2.0,16.51491975873516,1,1,Maharashtra,Maharashtra,Mumbai,Carting,Bhiwandi
1272,Mumbai -- Mumbai,2.0,9.350629168187941,1,1,Maharashtra,Maharashtra,Mumbai,Carting,Mumbai
1273,Aluva Guruvayoor Tirur -- Guruvayoor Edappal Kozhikode,2.0,99.68285407783188,1,1,Kerala,Kerala,Aluva Guruvayoor Tirur,FTL,Guruvayoor Edappal Kozhikode
1274,Hyderabad -- Hyderabad,2.0,34.924184340420936,1,1,Telangana,Telangana,Hyderabad,Carting,Hyderabad
1275,Surat -- Ahmedabad,2.0,203.97254867055756,1,1,Gujarat,Gujarat,Surat,FTL,Ahmedabad
1276,Surat Kolhapur -- Ahmedabad Surat,2.0,459.42021832957556,2,1,Gujarat,Gujarat Maharashtra,Surat Kolhapur,FTL,Ahmedabad Surat
1277,Delhi -- Gurgaon,2.0,32.98280148879755,1,1,Haryana,Delhi,Delhi,Carting,Gurgaon
1278,Warangal Mulugu Bhupalpally Mahadevpur -- Mulugu Bhupalpally Mahadevpur Parkal,2.0,108.66833442417203,1,1,Telangana,Telangana,Warangal Mulugu Bhupalpally Mahadevpur,FTL,Mulugu Bhupalpally Mahadevpur Parkal
1279,Mumbai -- Mumbai,2.0,9.234214112282132,1,1,Maharashtra,Maharashtra,Mumbai,Carting,Mumbai
1280,Del -- Delhi,2.0,9.974547417869502,1,1,Delhi,Delhi,Del,Carting,Delhi
1281,Rajkot Gondal -- Gondal Jasdan,2.0,56.61944101262387,1,1,Gujarat,Gujarat,Rajkot Gondal,Carting,Gondal Jasdan
1282,Del -- Noida,2.0,10.077088432912936,1,1,Uttar Pradesh,Delhi,Del,Carting,Noida
1283,PNQ Pune -- Pune PNQ,2.0,15.534263843537046,1,1,Maharashtra,Maharashtra,PNQ Pune,Carting,Pune PNQ
1284,Mumbai -- Bhiwandi,2.0,16.563589153620242,1,1,Maharashtra,Maharashtra,Mumbai,Carting,Bhiwandi
1285,Kurukshetra Pehowa Kaithal Sonipat -- Pehowa Kaithal Assandh Kurukshetra,2.0,147.13068140993084,1,1,Haryana,Haryana,Kurukshetra Pehowa Kaithal Sonipat,FTL,Pehowa Kaithal Assandh Kurukshetra
1286,Surat -- Bengaluru,2.0,1014.8869125322594,1,1,Karnataka,Gujarat,Surat,FTL,Bengaluru
1287,Dhule Amalner Erandol Pachora -- Jalgaon Amalner Erandol Pachora Dhule,2.0,123.98673435479054,1,1,Maharashtra,Maharashtra,Dhule Amalner Erandol Pachora,Carting,Jalgaon Amalner Erandol Pachora Dhule
1288,Del -- Delhi,2.0,9.988362660119236,1,1,Delhi,Delhi,Del,Carting,Delhi
1289,Gurgaon Pataudi -- Pataudi GGN,2.0,59.0706784162212,1,1,Haryana,Haryana,Gurgaon Pataudi,Carting,Pataudi GGN
1290,Mumbai -- Bhiwandi,2.0,16.207736738744607,1,1,Maharashtra,Maharashtra,Mumbai,Carting,Bhiwandi
1291,Mumbai -- Mumbai,2.0,15.271651617136303,1,1,Maharashtra,Maharashtra,Mumbai,Carting,Mumbai
1292,Kolkata -- Kolkata,2.0,19.500748589132485,1,1,West Bengal,West Bengal,Kolkata,Carting,Kolkata
1293,MAA -- Chennai,2.0,34.0837753064226,1,1,Tamil Nadu,Tamil Nadu,MAA,Carting,Chennai
1294,Delhi -- Delhi,2.0,9.668165863333712,1,1,Delhi,Delhi,Delhi,Carting,Delhi
1295,Bengaluru -- Bengaluru,2.0,28.513830909166202,1,1,Karnataka,Karnataka,Bengaluru,Carting,Bengaluru
1296,Chennai -- Chennai,2.0,9.032298661601477,1,1,Tamil Nadu,Tamil Nadu,Chennai,Carting,Chennai
1297,Gurgaon -- Kanpur,2.0,384.2914814426376,1,1,Uttar Pradesh,Haryana,Gurgaon,FTL,Kanpur
1298,Sitarganj -- Rudrapur,2.0,31.351360970509667,1,1,Uttarakhand,Uttarakhand,Sitarganj,FTL,Rudrapur
1299,GGN Gurgaon -- Gurgaon,2.0,16.976183791523393,1,1,Haryana,Haryana,GGN Gurgaon,Carting,Gurgaon
1300,Hyderabad Pune -- Pune Bhiwandi,2.0,614.9724958089084,2,1,Maharashtra,Telangana Maharashtra,Hyderabad Pune,FTL,Pune Bhiwandi
1301,Hyderabad -- Hyderabad,2.0,27.187632054912015,1,1,Telangana,Telangana,Hyderabad,Carting,Hyderabad
1302,Aluva Cochin -- Cochin Aluva,2.0,31.06267286593001,1,1,Kerala,Kerala,Aluva Cochin,Carting,Cochin Aluva
1303,Aluva Arimbur Sankaramangalam Shoranur Pazhayannur -- Arimbur Sankaramangalam Shoranur Pazhayannur Aluva,2.0,172.22700138024305,1,1,Kerala,Kerala,Aluva Arimbur Sankaramangalam Shoranur Pazhayannur,Carting,Arimbur Sankaramangalam Shoranur Pazhayannur Aluva
1304,Irinjlkuda Angamaly Chalakudy -- Aluva Chalakudy Irinjlkuda,2.0,45.4330388299505,1,1,Kerala,Kerala,Irinjlkuda Angamaly Chalakudy,Carting,Aluva Chalakudy Irinjlkuda
1305,Bengaluru -- Bengaluru,2.0,27.90921399107256,1,1,Karnataka,Karnataka,Bengaluru,Carting,Bengaluru
1306,Sonipat -- Dehradun,2.0,176.60836853987203,1,1,Uttarakhand,Haryana,Sonipat,FTL,Dehradun
1307,Chennai -- MAA,2.0,25.236723744742676,1,1,Tamil Nadu,Tamil Nadu,Chennai,Carting,MAA
1308,Delhi -- Delhi,2.0,9.240412798118044,1,1,Delhi,Delhi,Delhi,Carting,Delhi
1309,Mumbai -- Mumbai,2.0,17.158104640191354,1,1,Maharashtra,Maharashtra,Mumbai,Carting,Mumbai
1310,Bengaluru -- Bengaluru,2.0,28.122772176416404,1,1,Karnataka,Karnataka,Bengaluru,Carting,Bengaluru
1311,Kolkata -- CCU,2.0,19.7305130790803,1,1,West Bengal,West Bengal,Kolkata,Carting,CCU
1312,Delhi -- Delhi,2.0,14.58991030367313,1,1,Delhi,Delhi,Delhi,Carting,Delhi
1313,Gurgaon -- Delhi,2.0,32.82909701173671,1,1,Delhi,Haryana,Gurgaon,Carting,Delhi
1314,Barasat -- CCU,2.0,11.31906759312482,1,1,West Bengal,West Bengal,Barasat,Carting,CCU
1315,Delhi -- Delhi,2.0,9.132377499322612,1,1,Delhi,Delhi,Delhi,Carting,Delhi
1316,Gurgaon -- Delhi,2.0,55.423563096898036,1,1,Delhi,Haryana,Gurgaon,Carting,Delhi
1317,Gurgaon -- Delhi,2.0,33.10496499319984,1,1,Delhi,Haryana,Gurgaon,Carting,Delhi
1318,Hyderabad -- Hyderabad,2.0,26.821612749329702,1,1,Telangana,Telangana,Hyderabad,Carting,Hyderabad
1319,Bhiwandi -- Ahmedabad,2.0,411.0122570161509,1,1,Gujarat,Maharashtra,Bhiwandi,FTL,Ahmedabad
1320,Delhi -- Gurgaon,2.0,55.90350399097613,1,1,Haryana,Delhi,Delhi,Carting,Gurgaon
1321,Deoghar Dhanbad Godda -- Godda Deoghar Sahebganj,2.0,134.37950826460064,1,1,Jharkhand,Jharkhand,Deoghar Dhanbad Godda,FTL,Godda Deoghar Sahebganj
1322,Faizabad Gosainganj -- Gosainganj Akbarpur,2.0,42.455492337438415,1,1,Uttar Pradesh,Uttar Pradesh,Faizabad Gosainganj,FTL,Gosainganj Akbarpur
1323,Delhi -- Delhi,2.0,23.25588310635491,1,1,Delhi,Delhi,Delhi,Carting,Delhi
1324,Chennai -- Chennai,2.0,13.597044088407113,1,1,Tamil Nadu,Tamil Nadu,Chennai,Carting,Chennai
1325,Purnia Katihar Naugchia -- Katihar Naugchia Khagaria,2.0,135.96144276555415,1,1,Bihar,Bihar,Purnia Katihar Naugchia,FTL,Katihar Naugchia Khagaria
1326,Hyderabad Medchal -- Medchal Hyderabad,2.0,23.807135800830714,1,1,Telangana,Telangana,Hyderabad Medchal,Carting,Medchal Hyderabad
1327,Bhubaneshwar Balugaon -- Berhampur Tangi,2.0,170.52424392781288,1,1,Orissa,Orissa,Bhubaneshwar Balugaon,FTL,Berhampur Tangi
1328,Dhule Chalisgaon -- Chalisgaon Kannad,2.0,62.28449118802152,1,1,Maharashtra,Maharashtra,Dhule Chalisgaon,Carting,Chalisgaon Kannad
1329,Bengaluru -- Bengaluru,2.0,42.31187096304429,1,1,Karnataka,Karnataka,Bengaluru,Carting,Bengaluru
1330,Hyderabad Hyd -- Hyd Hyderabad,2.0,15.01921705139824,1,1,Telangana,Telangana,Hyderabad Hyd,Carting,Hyd Hyderabad
1331,Delhi -- Delhi,2.0,9.82793334029444,1,1,Delhi,Delhi,Delhi,Carting,Delhi
1332,Faridabad -- Gurgaon,2.0,47.20252962141709,1,1,Haryana,Haryana,Faridabad,Carting,Gurgaon
1333,Bhiwandi -- Mumbai,2.0,21.622664385593232,1,1,Maharashtra,Maharashtra,Bhiwandi,Carting,Mumbai
1334,Ranchi -- Dhanbad,2.0,120.7316606342015,1,1,Jharkhand,Jharkhand,Ranchi,Carting,Dhanbad
1335,Dindigul Palani Gujiliam Oddnchtram -- Gujiliam Dindigul Oddnchtram Palani,2.0,122.1951615472243,1,1,Tamil Nadu,Tamil Nadu,Dindigul Palani Gujiliam Oddnchtram,FTL,Gujiliam Dindigul Oddnchtram Palani
1336,Allahabad -- Allahabad,2.0,21.466091003590464,1,1,Uttar Pradesh,Uttar Pradesh,Allahabad,Carting,Allahabad
1337,Chennai -- Chennai,2.0,9.61418073704652,1,1,Tamil Nadu,Tamil Nadu,Chennai,Carting,Chennai
1338,MAA -- Hyderabad,2.0,494.11858891109864,1,1,Telangana,Tamil Nadu,MAA,FTL,Hyderabad
1339,CCU -- Kolkata,1.0,20.0571144496344,1,1,West Bengal,West Bengal,CCU,Carting,Kolkata
1340,FBD Faridabad -- Faridabad FBD,1.0,20.469492939953206,1,1,Haryana,Haryana,FBD Faridabad,Carting,Faridabad FBD
1341,Mumbai -- Mumbai,1.0,9.052850573599851,1,1,Maharashtra,Maharashtra,Mumbai,Carting,Mumbai
1342,Nagpur -- Nagpur,1.0,20.596365275920476,1,1,Maharashtra,Maharashtra,Nagpur,Carting,Nagpur
1343,Chennai -- Chennai,1.0,14.59628232215678,1,1,Tamil Nadu,Tamil Nadu,Chennai,Carting,Chennai
1344,Karimnagar Ramagundam Chinnur -- Manthani Chinnur Karimnagar,1.0,175.0608379415532,1,1,Telangana,Telangana,Karimnagar Ramagundam Chinnur,FTL,Manthani Chinnur Karimnagar
1345,Varanasi -- Varanasi,1.0,9.0275126850741,1,1,Uttar Pradesh,Uttar Pradesh,Varanasi,Carting,Varanasi
1346,Ghaziabad -- Delhi,1.0,35.33406571132362,1,1,Delhi,Uttar Pradesh,Ghaziabad,Carting,Delhi
1347,Nipani Chikodi Bijapur -- Chikodi Bijapur Jath,1.0,202.38464177769086,1,2,Karnataka Maharashtra,Karnataka,Nipani Chikodi Bijapur,FTL,Chikodi Bijapur Jath
1348,Visakhapatnam -- Vishakhapatnam,1.0,11.492270382161449,1,1,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Carting,Vishakhapatnam
1349,Varanasi -- Varanasi nan,1.0,20.519246083207136,1,1,Uttar Pradesh nan,Uttar Pradesh,Varanasi,Carting,Varanasi nan
1350,Bengaluru -- Bengaluru,1.0,38.59876822078152,1,1,Karnataka,Karnataka,Bengaluru,Carting,Bengaluru
1351,Pune -- Pune,1.0,10.65215593484776,1,1,Maharashtra,Maharashtra,Pune,Carting,Pune
1352,Dhanbad -- Nirsa,1.0,28.17317620351516,1,1,Jharkhand,Jharkhand,Dhanbad,Carting,Nirsa
1353,Rajamundry Amalapuram Draksharamam -- Palakollu Draksharamam Rajamundry,1.0,121.4553434805321,1,1,Andhra Pradesh,Andhra Pradesh,Rajamundry Amalapuram Draksharamam,FTL,Palakollu Draksharamam Rajamundry
1354,Varanasi Bhadohi Gopiganj -- Bhadohi Gopiganj Mirzapur,1.0,68.76791069563336,1,1,Uttar Pradesh,Uttar Pradesh,Varanasi Bhadohi Gopiganj,FTL,Bhadohi Gopiganj Mirzapur
1355,Kozhikode Tirurangadi Malappuram -- Tirurangadi Malappuram Thachnttukra,1.0,60.006573489796516,1,1,Kerala,Kerala,Kozhikode Tirurangadi Malappuram,Carting,Tirurangadi Malappuram Thachnttukra
1356,Gurgaon -- Gurgaon,1.0,9.444839004637112,1,1,Haryana,Haryana,Gurgaon,Carting,Gurgaon
1357,Islampur Karad Chiplun Khed -- Karad Chiplun Khed Kolhapur,1.0,256.3609780972264,1,1,Maharashtra,Maharashtra,Islampur Karad Chiplun Khed,FTL,Karad Chiplun Khed Kolhapur
1358,Bengaluru -- Bengaluru,1.0,9.042020319575272,1,1,Karnataka,Karnataka,Bengaluru,Carting,Bengaluru
1359,Allahabad -- Allahabad,1.0,9.269792028954695,1,1,Uttar Pradesh,Uttar Pradesh,Allahabad,Carting,Allahabad
1360,Visakhapatnam -- Chodavaram,1.0,28.42313285800024,1,1,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Carting,Chodavaram
1361,Gurgaon -- Ghaziabad,1.0,73.04240649821385,1,1,Uttar Pradesh,Haryana,Gurgaon,Carting,Ghaziabad
1362,Bengaluru Malur Bangarapet Bethamangala -- Malur Bangarapet Bethamangala Bengaluru,1.0,148.45267542221256,1,1,Karnataka,Karnataka,Bengaluru Malur Bangarapet Bethamangala,Carting,Malur Bangarapet Bethamangala Bengaluru
1363,Bhiwandi -- Surat,1.0,203.4607198706888,1,1,Gujarat,Maharashtra,Bhiwandi,FTL,Surat
1364,Angul Sonepur Balangir Phulbani -- Sonepur Balangir Phulbani Angul,1.0,352.24183042535793,1,1,Orissa,Orissa,Angul Sonepur Balangir Phulbani,Carting,Sonepur Balangir Phulbani Angul
1365,Harraiya Basti -- Basti Khalilabad,1.0,56.19265442188204,1,1,Uttar Pradesh,Uttar Pradesh,Harraiya Basti,FTL,Basti Khalilabad
1366,Ghaziabad -- Gurgaon,1.0,72.69828753237022,1,1,Haryana,Uttar Pradesh,Ghaziabad,Carting,Gurgaon
1367,Surat -- Surat,1.0,12.691585374731645,1,1,Gujarat,Gujarat,Surat,Carting,Surat
1368,Vapi -- Daman,1.0,9.376028394774304,1,1,Daman & Diu,Gujarat,Vapi,Carting,Daman
1369,CCU -- CCU,1.0,10.356802457544118,1,1,West Bengal,West Bengal,CCU,Carting,CCU
1370,Mumbai -- Bhiwandi,1.0,15.667296145290164,1,1,Maharashtra,Maharashtra,Mumbai,Carting,Bhiwandi
1371,Bhiwandi -- Mumbai,1.0,21.863201711424683,1,1,Maharashtra,Maharashtra,Bhiwandi,Carting,Mumbai
1372,Amb DehraGopipur Dharamshala Palampur -- DehraGopipur Kangra Palampur Chandigarh,1.0,261.15993788273954,1,2,Himachal Pradesh Punjab,Himachal Pradesh,Amb DehraGopipur Dharamshala Palampur,FTL,DehraGopipur Kangra Palampur Chandigarh
1373,Tiruppattur Uthangarai -- Uthangarai Ambur,1.0,85.08232782280261,1,1,Tamil Nadu,Tamil Nadu,Tiruppattur Uthangarai,Carting,Uthangarai Ambur
1374,Delhi -- Guwahati,1.0,1477.5356261254103,1,1,Assam,Delhi,Delhi,FTL,Guwahati
1375,Dhanbad -- Dhanbad,1.0,10.729804704538642,1,1,Jharkhand,Jharkhand,Dhanbad,Carting,Dhanbad
1376,Jadcherla Shadnagar -- Shadnagar Hyderabad,1.0,26.56651121670502,1,1,Telangana,Telangana,Jadcherla Shadnagar,FTL,Shadnagar Hyderabad
1377,Bhiwandi -- Mumbai,1.0,13.557685215626664,1,1,Maharashtra,Maharashtra,Bhiwandi,Carting,Mumbai
1378,Karkala Dhrmsthala -- Dhrmsthala Mangalore,1.0,89.13364411783749,1,1,Karnataka,Karnataka,Karkala Dhrmsthala,FTL,Dhrmsthala Mangalore
1379,MAA Chennai -- Chennai MAA,1.0,49.84684395966757,1,1,Tamil Nadu,Tamil Nadu,MAA Chennai,Carting,Chennai MAA
1380,Mumbai -- Bhiwandi,1.0,15.591748030409745,1,1,Maharashtra,Maharashtra,Mumbai,Carting,Bhiwandi
1381,Ghaziabad -- Delhi,1.0,35.39296463431721,1,1,Delhi,Uttar Pradesh,Ghaziabad,Carting,Delhi
1382,Kolhapur Surat -- Surat Ahmedabad,1.0,697.7821358717017,2,1,Gujarat,Maharashtra Gujarat,Kolhapur Surat,FTL,Surat Ahmedabad
1383,PNQ -- Pune,1.0,10.47859599433651,1,1,Maharashtra,Maharashtra,PNQ,Carting,Pune
1384,Bhopal Kanpur -- Kanpur Gurgaon,1.0,824.7328535685652,2,2,Uttar Pradesh Haryana,Madhya Pradesh Uttar Pradesh,Bhopal Kanpur,FTL,Kanpur Gurgaon
1385,Allahabad -- Allahabad,1.0,19.00338366922747,1,1,Uttar Pradesh,Uttar Pradesh,Allahabad,Carting,Allahabad
1386,Delhi -- Delhi,1.0,9.143720141341898,1,1,Delhi,Delhi,Delhi,Carting,Delhi
1387,Silchar -- Guwahati,1.0,173.41949562232918,1,1,Assam,Assam,Silchar,FTL,Guwahati
1388,Surat Vapi -- Vapi Surat,1.0,162.51290724462459,1,1,Gujarat,Gujarat,Surat Vapi,FTL,Vapi Surat
1389,Vadodara -- Vadodara,1.0,10.049461213356974,1,1,Gujarat,Gujarat,Vadodara,Carting,Vadodara
1390,Bilaspur -- Champa,1.0,47.51013816269054,1,1,Chhattisgarh,Chhattisgarh,Bilaspur,FTL,Champa
1391,Kolkata -- CCU,1.0,15.30875561432516,1,1,West Bengal,West Bengal,Kolkata,Carting,CCU
1392,Rudrapur -- Haldwani,1.0,26.378421940115278,1,1,Uttarakhand,Uttarakhand,Rudrapur,FTL,Haldwani
1393,Delhi -- Delhi,1.0,21.69829629797141,1,1,Delhi,Delhi,Delhi,Carting,Delhi
1394,Surat -- Surat,1.0,9.497321739928475,1,1,Gujarat,Gujarat,Surat,Carting,Surat
1395,CCU -- CCU,1.0,18.1181652248746,1,1,West Bengal,West Bengal,CCU,Carting,CCU
1396,Pune -- Bhiwandi,1.0,101.68901792940372,1,1,Maharashtra,Maharashtra,Pune,FTL,Bhiwandi
1397,Arimbur Sankaramangalam Shoranur Pazhayannur -- Sankaramangalam Shoranur Pazhayannur Aluva,1.0,126.46888803765728,1,1,Kerala,Kerala,Arimbur Sankaramangalam Shoranur Pazhayannur,Carting,Sankaramangalam Shoranur Pazhayannur Aluva
1398,GZB -- Ghaziabad,1.0,11.291664423781038,1,1,Uttar Pradesh,Uttar Pradesh,GZB,Carting,Ghaziabad
1399,Delhi -- North,1.0,9.045083460088444,1,1,Delhi,Delhi,Delhi,Carting,North
1400,Mumbai -- Mumbai,1.0,9.176511292368472,1,1,Maharashtra,Maharashtra,Mumbai,Carting,Mumbai
1401,Mainpuri Shikohabad Firozabad -- Shikohabad Firozabad Delhi,1.0,260.0495592069461,1,2,Uttar Pradesh Delhi,Uttar Pradesh,Mainpuri Shikohabad Firozabad,Carting,Shikohabad Firozabad Delhi
1402,Delhi -- Gurgaon,1.0,54.52949219813182,1,1,Haryana,Delhi,Delhi,Carting,Gurgaon
1403,Visakhapatnam Anakapalle Narsiptnm -- Anakapalle Narsiptnm Visakhapatnam,1.0,118.88792370486263,1,1,Andhra Pradesh,Andhra Pradesh,Visakhapatnam Anakapalle Narsiptnm,Carting,Anakapalle Narsiptnm Visakhapatnam
1404,Dadri -- Noida,1.0,17.476161354211083,1,1,Uttar Pradesh,Uttar Pradesh,Dadri,Carting,Noida
1405,CCU -- CCU,1.0,9.772171233082302,1,1,West Bengal,West Bengal,CCU,Carting,CCU
1406,Hyderabad -- Patancheru,1.0,30.50298158273665,1,1,Telangana,Telangana,Hyderabad,Carting,Patancheru
1407,GGN -- Delhi,1.0,9.840096269966264,1,1,Delhi,Haryana,GGN,Carting,Delhi
1408,Delhi -- Lucknow,1.0,422.8744151142268,1,1,Uttar Pradesh,Delhi,Delhi,FTL,Lucknow
1409,Vidisha GanjBasoda Sagar -- GanjBasoda Sagar Bhopal,1.0,276.5283188171022,1,1,Madhya Pradesh,Madhya Pradesh,Vidisha GanjBasoda Sagar,FTL,GanjBasoda Sagar Bhopal
1410,Bengaluru -- Bengaluru,1.0,28.175497316435973,1,1,Karnataka,Karnataka,Bengaluru,Carting,Bengaluru
1411,Bengaluru -- BLR,1.0,24.98188628356136,1,1,Karnataka,Karnataka,Bengaluru,Carting,BLR
1412,Tezu -- Dibrugarh,1.0,126.78455631982747,1,1,Assam,Arunachal Pradesh,Tezu,Carting,Dibrugarh
1413,Vadodara -- Vadodara,1.0,10.459651916384733,1,1,Gujarat,Gujarat,Vadodara,Carting,Vadodara
1414,Mumbai -- Mumbai,1.0,10.050006019646226,1,1,Maharashtra,Maharashtra,Mumbai,Carting,Mumbai
1415,Bhubaneshwar -- Bhadrak,1.0,107.88511239369952,1,1,Orissa,Orissa,Bhubaneshwar,FTL,Bhadrak
1416,Delhi -- Kanpur,1.0,382.38044120473353,1,1,Uttar Pradesh,Delhi,Delhi,FTL,Kanpur
1417,Allahabad -- Satna,1.0,129.74999590608988,1,1,Madhya Pradesh,Uttar Pradesh,Allahabad,FTL,Satna
1418,Hyderabad Rajamundry Vizag -- Rajamundry Visakhapatnam Hyderabad,1.0,1038.2819915258171,2,2,Andhra Pradesh Telangana,Telangana Andhra Pradesh,Hyderabad Rajamundry Vizag,FTL,Rajamundry Visakhapatnam Hyderabad
1419,Bhubaneshwar -- Bhadrak,1.0,107.31792299292404,1,1,Orissa,Orissa,Bhubaneshwar,FTL,Bhadrak
1420,Allahabad -- Allahabad,1.0,39.67226618114959,1,1,Uttar Pradesh,Uttar Pradesh,Allahabad,Carting,Allahabad
1421,Surat -- Surat,1.0,9.850480057034275,1,1,Gujarat,Gujarat,Surat,Carting,Surat
1422,Guwahati -- Guwahati,1.0,9.980016172292832,1,1,Assam,Assam,Guwahati,Carting,Guwahati
1423,Kolkata Baharampur Dhulian -- Baharampur Dhulian Malda,1.0,267.37181295852423,1,1,West Bengal,West Bengal,Kolkata Baharampur Dhulian,FTL,Baharampur Dhulian Malda
1424,Chennai -- Chennai,1.0,9.006827115890584,1,1,Tamil Nadu,Tamil Nadu,Chennai,Carting,Chennai
1425,Delhi -- Gurgaon,1.0,58.787443946274,1,1,Haryana,Delhi,Delhi,Carting,Gurgaon
1426,Kamareddy -- Hyderabad,1.0,120.08862214157496,1,1,Telangana,Telangana,Kamareddy,FTL,Hyderabad
1427,Dharmapuri -- Bengaluru,1.0,132.35462075898954,1,1,Karnataka,Tamil Nadu,Dharmapuri,FTL,Bengaluru
1428,Ludhiana Muktsar -- Muktsar Bhatinda,1.0,191.17103071048064,1,1,Punjab,Punjab,Ludhiana Muktsar,FTL,Muktsar Bhatinda
1429,Kanpur Auraiya Etawah -- Auraiya Etawah Gurgaon,1.0,392.2873870322919,1,2,Uttar Pradesh Haryana,Uttar Pradesh,Kanpur Auraiya Etawah,FTL,Auraiya Etawah Gurgaon
1430,Surat -- Surat,1.0,9.109091654619585,1,1,Gujarat,Gujarat,Surat,Carting,Surat
1431,Vellore -- Bengaluru,1.0,184.1079596635727,1,1,Karnataka,Tamil Nadu,Vellore,FTL,Bengaluru
1432,Ludhiana -- Jalandhar,1.0,61.75810887804056,1,1,Punjab,Punjab,Ludhiana,FTL,Jalandhar
1433,Delhi -- Gurgaon,1.0,37.36746456883334,1,1,Haryana,Delhi,Delhi,Carting,Gurgaon
1434,Barh Sheikhpura -- Sheikhpura Bakhtiarpur,1.0,84.14138889210028,1,1,Bihar,Bihar,Barh Sheikhpura,FTL,Sheikhpura Bakhtiarpur
1435,Pune -- Pune,1.0,22.18353498123052,1,1,Maharashtra,Maharashtra,Pune,Carting,Pune
1436,Teok -- Jorhat,1.0,28.391768044575795,1,1,Assam,Assam,Teok,Carting,Jorhat
1437,Chandigarh BilaspurHP SundarNgr Mandi -- BilaspurHP SundarNgr Mandi Kullu,1.0,174.53542891828658,2,1,Himachal Pradesh,Punjab Himachal Pradesh,Chandigarh BilaspurHP SundarNgr Mandi,FTL,BilaspurHP SundarNgr Mandi Kullu
1438,Gurgaon -- Gurgaon,1.0,29.23579290390496,1,1,Haryana,Haryana,Gurgaon,Carting,Gurgaon
1439,Delhi -- Gurgaon,1.0,61.44016426772824,1,1,Haryana,Delhi,Delhi,Carting,Gurgaon
1440,Delhi -- Gurgaon,1.0,39.57696498348826,1,1,Haryana,Delhi,Delhi,Carting,Gurgaon
1441,Delhi Noida -- Noida Kanpur,1.0,391.99463957268966,2,1,Uttar Pradesh,Delhi Uttar Pradesh,Delhi Noida,FTL,Noida Kanpur
1442,Kolkata -- Kolkata,1.0,9.081931379234096,1,1,West Bengal,West Bengal,Kolkata,Carting,Kolkata
1443,Bengaluru -- Bengaluru,1.0,42.84623114940681,1,1,Karnataka,Karnataka,Bengaluru,Carting,Bengaluru
1444,nan Siwan Barauli -- Siwan Gopalganj nan,1.0,170.202293019918,1,1,Bihar nan,nan Bihar,nan Siwan Barauli,Carting,Siwan Gopalganj nan
1445,GGN -- Gurgaon,1.0,10.900953172306409,1,1,Haryana,Haryana,GGN,Carting,Gurgaon
1446,Bengaluru -- Bengaluru,1.0,40.65880381315451,1,1,Karnataka,Karnataka,Bengaluru,FTL,Bengaluru
1447,Bengaluru -- BLR,1.0,14.74332807354521,1,1,Karnataka,Karnataka,Bengaluru,Carting,BLR
1448,Bhiwandi -- Mumbai,1.0,21.009429862103328,1,1,Maharashtra,Maharashtra,Bhiwandi,Carting,Mumbai
1449,Bengaluru -- BLR,1.0,13.4375874602095,1,1,Karnataka,Karnataka,Bengaluru,Carting,BLR
1450,Shimoga Thirthahalli Koppa -- Thirthahalli Koppa Shimoga,1.0,115.97901515595007,1,1,Karnataka,Karnataka,Shimoga Thirthahalli Koppa,FTL,Thirthahalli Koppa Shimoga
